Timestamp,Wind speed [m/s],Wind direction [deg],Ambient temperature [C],output power [kW],Status,State,Ice detected,IPS
16.5.2003 20:10,8.8,86.8,5.1,1030,OK,OK,NO,OFF
16.5.2003 20:20,8.6,87.2,5.1,829,OK,OK,NO,OFF
16.5.2003 20:30,9.4,92.9,5.1,1163,OK,OK,NO,OFF
16.5.2003 20:40,9.3,92.8,5.1,1075,OK,OK,NO,OFF
16.5.2003 20:50,9.4,95.8,4.9,1132,OK,OK,NO,OFF
16.5.2003 21:00,9.1,95.9,4.8,1061,OK,OK,NO,OFF
16.5.2003 21:10,9.9,95.7,4.8,1167,OK,OK,NO,OFF
16.5.2003 21:20,9.8,95.1,4.6,1255,OK,OK,NO,OFF
16.5.2003 21:30,9.1,95,4.5,1089,OK,OK,NO,OFF
16.5.2003 21:40,9.5,94.6,4.4,1137,OK,OK,NO,OFF
16.5.2003 21:50,9,96.1,4.3,1028,OK,OK,NO,OFF
16.5.2003 22:00,8.1,98.5,4.2,636,OK,OK,NO,OFF
16.5.2003 22:10,8.6,99.4,4.2,833,OK,OK,NO,OFF
16.5.2003 22:20,8.5,97.6,4,818,OK,OK,NO,OFF
16.5.2003 22:30,10,93.5,3.8,1364,OK,OK,NO,OFF
16.5.2003 22:40,10.7,93.4,3.6,1379,OK,OK,NO,OFF
16.5.2003 22:50,10.6,92.6,3.3,1460,OK,OK,NO,OFF
16.5.2003 23:00,9.7,94.5,3.2,1301,OK,OK,NO,OFF
16.5.2003 23:10,9,97.8,3.1,900,OK,OK,NO,OFF
16.5.2003 23:20,9.8,97.3,2.9,1167,OK,OK,NO,OFF
16.5.2003 23:30,8.2,98.3,2.7,667,OK,OK,NO,OFF
16.5.2003 23:40,8.5,98.5,2.5,1105,OK,OK,NO,OFF
16.5.2003 23:50,9.8,96.1,2.3,1135,OK,OK,NO,OFF
17.5.2003 0:00,9.4,97.5,2.1,1264,OK,OK,NO,OFF
17.5.2003 0:10,10,96.4,1.8,1166,OK,OK,NO,OFF
17.5.2003 0:20,10.8,96.4,1.6,1323,OK,OK,NO,OFF
17.5.2003 0:30,11.1,94.8,1.4,1733,OK,OK,NO,OFF
17.5.2003 0:40,12.4,93.9,1.2,1840,OK,OK,NO,OFF
17.5.2003 0:50,12.3,93.5,1.1,2034,OK,OK,NO,OFF
17.5.2003 1:00,12.5,93.3,1,1933,OK,OK,NO,OFF
17.5.2003 1:10,12.8,91.8,1,2004,OK,OK,NO,OFF
17.5.2003 1:20,13.1,92.4,0.8,1937,OK,OK,NO,OFF
17.5.2003 1:30,13,91.1,0.7,2048,OK,OK,NO,OFF
17.5.2003 1:40,13.3,90.9,0.6,1905,OK,OK,NO,OFF
17.5.2003 1:50,13.9,91.2,0.6,2050,OK,OK,NO,OFF
17.5.2003 2:00,13.4,93.8,0.7,1990,OK,OK,NO,OFF
17.5.2003 2:10,12.4,97.3,0.7,1870,OK,OK,NO,OFF
17.5.2003 2:20,13.3,99,0.6,2050,OK,OK,NO,OFF
17.5.2003 2:30,12.7,97.9,0.4,1939,OK,OK,NO,OFF
17.5.2003 2:40,11.2,100.9,0.3,1569,OK,OK,NO,OFF
17.5.2003 2:50,12.1,99.1,0.2,1903,OK,OK,NO,OFF
17.5.2003 3:00,11.8,100.1,0.1,1810,OK,OK,NO,OFF
17.5.2003 3:10,10.5,102.7,0.1,1363,OK,OK,NO,OFF
17.5.2003 3:20,12.2,105.6,0.1,1827,OK,OK,NO,OFF
17.5.2003 3:30,10.7,105.6,0.1,1400,OK,OK,NO,OFF
17.5.2003 3:40,10.6,105.5,0.1,1581,OK,OK,NO,OFF
17.5.2003 3:50,11.4,104.5,0.1,1655,OK,OK,NO,OFF
17.5.2003 4:00,13.9,109.2,0.1,2050,OK,OK,NO,OFF
17.5.2003 4:10,12.4,111.3,0.1,1961,OK,OK,NO,OFF
17.5.2003 4:20,11.3,111.8,0.2,1721,OK,OK,NO,OFF
17.5.2003 4:30,11.2,109,0.2,1626,OK,OK,NO,OFF
17.5.2003 4:40,12.1,108.1,0.2,1923,OK,OK,NO,OFF
17.5.2003 4:50,11,112,0.2,1367,OK,OK,NO,OFF
17.5.2003 5:00,10.8,111.6,0.1,1503,OK,OK,NO,OFF
17.5.2003 5:10,12.1,112.9,0.1,1994,OK,OK,NO,OFF
17.5.2003 5:20,11.2,111.7,0.1,1513,OK,OK,NO,OFF
17.5.2003 5:30,11.8,112,0.1,1770,OK,OK,NO,OFF
17.5.2003 5:40,10.3,110.1,0.1,1263,OK,OK,NO,OFF
17.5.2003 5:50,10.7,110.4,0.1,1499,OK,OK,NO,OFF
17.5.2003 6:00,9.9,108.5,0,1222,OK,OK,NO,OFF
17.5.2003 6:10,10.7,106.9,0,1511,OK,OK,NO,OFF
17.5.2003 6:20,10.6,104.1,0,1437,OK,OK,NO,OFF
17.5.2003 6:30,10.8,103.7,0,1534,OK,OK,NO,OFF
17.5.2003 6:40,10.1,105.3,-0.1,1297,OK,OK,NO,OFF
17.5.2003 6:50,10.4,105.9,-0.1,1410,OK,OK,NO,OFF
17.5.2003 7:00,11.6,106.6,-0.1,1710,OK,OK,NO,OFF
17.5.2003 7:10,11.1,106.1,-0.1,1654,OK,OK,NO,OFF
17.5.2003 7:20,10.6,108.2,-0.1,1435,OK,OK,NO,OFF
17.5.2003 7:30,10.9,110.8,-0.1,1584,OK,OK,NO,OFF
17.5.2003 7:40,11.3,110.5,-0.1,1677,OK,OK,NO,OFF
17.5.2003 7:50,11.4,109.3,-0.1,1678,OK,OK,NO,OFF
17.5.2003 8:00,10.4,109.8,-0.1,1411,OK,OK,NO,OFF
17.5.2003 8:10,9.9,112,0,1176,OK,OK,NO,OFF
17.5.2003 8:20,9.4,110.1,0,1059,OK,OK,NO,OFF
17.5.2003 8:30,9.1,108.1,0,946,OK,OK,NO,OFF
17.5.2003 8:40,9.6,105.7,0,1049,OK,OK,NO,OFF
17.5.2003 8:50,9,105.2,0,1058,OK,OK,NO,OFF
17.5.2003 9:00,8.3,105.7,0,927,OK,OK,NO,OFF
17.5.2003 9:10,9.4,110,0,1088,OK,OK,NO,OFF
17.5.2003 9:20,9.6,111.7,0.1,1237,OK,OK,NO,OFF
17.5.2003 9:30,10.1,113.6,0.2,1356,OK,OK,NO,OFF
17.5.2003 9:40,10,112.8,0.2,1142,OK,OK,NO,OFF
17.5.2003 9:50,9.5,114.9,0.3,1326,OK,OK,NO,OFF
17.5.2003 10:00,9.4,116.1,0.4,1255,OK,OK,NO,OFF
17.5.2003 10:10,10.3,114.2,0.4,1284,OK,OK,NO,OFF
17.5.2003 10:20,11,112.1,0.4,1543,OK,OK,NO,OFF
17.5.2003 10:30,11.6,111.7,0.4,1738,OK,OK,NO,OFF
17.5.2003 10:40,10.9,109.7,0.4,1589,OK,OK,NO,OFF
17.5.2003 10:50,10.3,107.8,0.5,1387,OK,OK,NO,OFF
17.5.2003 11:00,10.4,108.8,0.5,1431,OK,OK,NO,OFF
17.5.2003 11:10,9.8,108.5,0.6,1327,OK,OK,NO,OFF
17.5.2003 11:20,9.6,110.5,0.7,954,OK,OK,NO,OFF
17.5.2003 11:30,9.3,112.5,0.8,1183,OK,OK,NO,OFF
17.5.2003 11:40,8.7,114.5,1.1,1003,OK,OK,NO,OFF
17.5.2003 11:50,8.4,111,1.2,711,OK,OK,NO,OFF
17.5.2003 12:00,8.2,109.5,1.3,667,OK,OK,NO,OFF
17.5.2003 12:10,8.1,110.9,1.4,780,OK,OK,NO,OFF
17.5.2003 12:20,9.7,107.5,1.5,1212,OK,OK,NO,OFF
17.5.2003 12:30,10.5,107,1.5,1310,OK,OK,NO,OFF
17.5.2003 12:40,10.9,111.1,1.6,1703,OK,OK,NO,OFF
17.5.2003 12:50,9.9,108.7,1.8,1288,OK,OK,NO,OFF
17.5.2003 13:00,10.2,110.7,1.9,1328,OK,OK,NO,OFF
17.5.2003 13:10,9,113.1,2.3,943,OK,OK,NO,OFF
17.5.2003 13:20,9.3,112,2.3,1053,OK,OK,NO,OFF
17.5.2003 13:30,9.3,104.6,2.2,1295,OK,OK,NO,OFF
17.5.2003 13:40,9,103.4,2.3,1088,OK,OK,NO,OFF
17.5.2003 13:50,8.5,108.8,2.5,866,OK,OK,NO,OFF
17.5.2003 14:00,8.6,106.9,2.5,918,OK,OK,NO,OFF
17.5.2003 14:10,8,111.4,2.8,670,OK,OK,NO,OFF
17.5.2003 14:20,8.2,114.3,2.8,741,OK,OK,NO,OFF
17.5.2003 14:30,7.8,109.3,3.1,667,OK,OK,NO,OFF
17.5.2003 14:40,7.2,113.4,3.1,512,OK,OK,NO,OFF
17.5.2003 14:50,6.8,107.9,3.1,422,OK,OK,NO,OFF
17.5.2003 15:00,7,107.7,3.3,658,OK,OK,NO,OFF
17.5.2003 15:10,7.6,105.3,3.3,682,OK,OK,NO,OFF
17.5.2003 15:20,7.5,104.6,3.6,425,OK,OK,NO,OFF
17.5.2003 15:30,6.6,103.5,3.9,422,OK,OK,NO,OFF
17.5.2003 15:40,6.6,105.3,4.1,534,OK,OK,NO,OFF
17.5.2003 15:50,6.7,99.5,4.2,334,OK,OK,NO,OFF
17.5.2003 16:00,6.7,99.7,4.3,387,OK,OK,NO,OFF
17.5.2003 16:10,7,96.6,4.4,477,OK,OK,NO,OFF
17.5.2003 16:20,6.6,103.5,4.5,301,OK,OK,NO,OFF
17.5.2003 16:30,6.8,101.2,4.5,326,OK,OK,NO,OFF
17.5.2003 16:40,6.1,106,4.7,352,OK,OK,NO,OFF
17.5.2003 16:50,6.3,112,4.9,342,OK,OK,NO,OFF
17.5.2003 17:00,5.6,109.2,5.1,240,OK,OK,NO,OFF
17.5.2003 17:10,4.7,108.5,5.2,77,OK,OK,NO,OFF
17.5.2003 17:20,5.6,113.6,5.5,131,OK,OK,NO,OFF
17.5.2003 17:30,6.1,101.3,5.8,339,OK,OK,NO,OFF
17.5.2003 17:40,4.9,102.5,5.9,108,OK,OK,NO,OFF
17.5.2003 17:50,4.7,102.1,5.7,105,OK,OK,NO,OFF
17.5.2003 18:00,5.5,100.7,5.9,247,OK,OK,NO,OFF
17.5.2003 18:10,5.6,98.3,5.9,161,OK,OK,NO,OFF
17.5.2003 18:20,4.7,103.2,6,190,OK,OK,NO,OFF
17.5.2003 18:30,4.8,102.8,6.2,143,OK,OK,NO,OFF
17.5.2003 18:40,4.7,99.9,6.3,179,OK,OK,NO,OFF
17.5.2003 18:50,6,94.8,6.1,313,OK,OK,NO,OFF
17.5.2003 19:00,6,98.6,5.9,261,OK,OK,NO,OFF
17.5.2003 19:10,5.4,101.1,6,257,OK,OK,NO,OFF
17.5.2003 19:20,6.5,95.9,6,448,OK,OK,NO,OFF
17.5.2003 19:30,6.6,98.2,6.1,338,OK,OK,NO,OFF
17.5.2003 19:40,6.1,102.6,6.1,292,OK,OK,NO,OFF
17.5.2003 19:50,6.7,102.8,6.1,535,OK,OK,NO,OFF
17.5.2003 20:00,6.6,103.3,6,376,OK,OK,NO,OFF
17.5.2003 20:10,6.7,102.8,6,414,OK,OK,NO,OFF
17.5.2003 20:20,6.6,101.6,6,336,OK,OK,NO,OFF
17.5.2003 20:30,6.7,99.2,6,423,OK,OK,NO,OFF
17.5.2003 20:40,6.3,107.1,5.9,232,OK,OK,NO,OFF
17.5.2003 20:50,7,103,5.7,570,OK,OK,NO,OFF
17.5.2003 21:00,7.1,100,5.4,532,OK,OK,NO,OFF
17.5.2003 21:10,7.1,103.1,5.1,430,OK,OK,NO,OFF
17.5.2003 21:20,7.1,103.6,5,329,OK,OK,NO,OFF
17.5.2003 21:30,8.4,106.5,4.7,835,OK,OK,NO,OFF
17.5.2003 21:40,7.8,106.6,4.5,472,OK,OK,NO,OFF
17.5.2003 21:50,7.2,106.2,4.3,604,OK,OK,NO,OFF
17.5.2003 22:00,7.4,107.7,4.1,606,OK,OK,NO,OFF
17.5.2003 22:10,7,110.2,4.2,552,OK,OK,NO,OFF
17.5.2003 22:20,7.1,113.2,4.1,412,OK,OK,NO,OFF
17.5.2003 22:30,8.2,116.9,4.1,587,OK,OK,NO,OFF
17.5.2003 22:40,8.8,119.4,4,1026,OK,OK,NO,OFF
17.5.2003 22:50,9.1,121.9,4,996,OK,OK,NO,OFF
17.5.2003 23:00,10.1,122,3.9,1152,OK,OK,NO,OFF
17.5.2003 23:10,10.1,121.9,3.8,1262,OK,OK,NO,OFF
17.5.2003 23:20,10.6,123.2,4,1501,OK,OK,NO,OFF
17.5.2003 23:30,10.8,123.1,4,1585,OK,OK,NO,OFF
17.5.2003 23:40,11.1,123.7,4.3,1705,OK,OK,NO,OFF
17.5.2003 23:50,10.5,121.7,3.7,1475,OK,OK,NO,OFF
18.5.2003 0:00,11.2,126.4,3.8,1619,OK,OK,NO,OFF
18.5.2003 0:10,10.8,128,4,1688,OK,OK,NO,OFF
18.5.2003 0:20,8.6,123.2,3.9,708,OK,OK,NO,OFF
18.5.2003 0:30,8.3,123.1,3.4,789,OK,OK,NO,OFF
18.5.2003 0:40,6.6,116,3.2,575,OK,OK,NO,OFF
18.5.2003 0:50,6.8,115.9,3.2,452,OK,OK,NO,OFF
18.5.2003 1:00,6.2,107.3,2.3,298,OK,OK,NO,OFF
18.5.2003 1:10,6.1,110.4,2.7,240,OK,OK,NO,OFF
18.5.2003 1:20,6.2,115.4,2.7,341,OK,OK,NO,OFF
18.5.2003 1:30,7.5,122.9,2.9,536,OK,OK,NO,OFF
18.5.2003 1:40,7.4,124.3,3,602,OK,OK,NO,OFF
18.5.2003 1:50,7.2,123.9,2.9,592,OK,OK,NO,OFF
18.5.2003 2:00,6,117.1,2.8,221,OK,OK,NO,OFF
18.5.2003 2:10,5.8,115.2,2.5,237,OK,OK,NO,OFF
18.5.2003 2:20,5.8,117.6,2.6,228,OK,OK,NO,OFF
18.5.2003 2:30,6.7,122,2.8,432,OK,OK,NO,OFF
18.5.2003 2:40,7.1,124.4,2.9,393,OK,OK,NO,OFF
18.5.2003 2:50,7.3,122.4,2.4,630,OK,OK,NO,OFF
18.5.2003 3:00,6.5,119.4,2.3,419,OK,OK,NO,OFF
18.5.2003 3:10,6.9,120,1.9,461,OK,OK,NO,OFF
18.5.2003 3:20,8.4,124.8,2.1,764,OK,OK,NO,OFF
18.5.2003 3:30,7.7,123.1,2.1,649,OK,OK,NO,OFF
18.5.2003 3:40,6.4,122.6,2.5,244,OK,OK,NO,OFF
18.5.2003 3:50,8.3,123.9,1.8,773,OK,OK,NO,OFF
18.5.2003 4:00,8.2,124.7,1.7,683,OK,OK,NO,OFF
18.5.2003 4:10,7,121,1.2,401,OK,OK,NO,OFF
18.5.2003 4:20,6.8,121.3,1.2,491,OK,OK,NO,OFF
18.5.2003 4:30,7.1,121.8,1.8,325,OK,OK,NO,OFF
18.5.2003 4:40,7.7,129,2.2,672,OK,OK,NO,OFF
18.5.2003 4:50,7.3,131.4,2.1,490,OK,OK,NO,OFF
18.5.2003 5:00,6.9,127.1,1.9,624,OK,OK,NO,OFF
18.5.2003 5:10,5.6,120.4,1.4,336,OK,OK,NO,OFF
18.5.2003 5:20,6.9,122.9,1.5,422,OK,OK,NO,OFF
18.5.2003 5:30,7.5,125.9,0.9,586,OK,OK,NO,OFF
18.5.2003 5:40,4.8,118.7,0.7,131,OK,OK,NO,OFF
18.5.2003 5:50,3.9,106.6,0.6,44,OK,OK,NO,OFF
18.5.2003 6:00,4.2,104.7,0.5,114,OK,OK,NO,OFF
18.5.2003 6:10,4.7,112.2,0.5,87,OK,OK,NO,OFF
18.5.2003 6:20,4.4,108.4,0.8,111,OK,OK,NO,OFF
18.5.2003 6:30,5.2,94.3,0.9,129,OK,OK,NO,OFF
18.5.2003 6:40,4.2,99.7,1,57,OK,OK,NO,OFF
18.5.2003 6:50,3.6,100.1,1.2,46,OK,OK,NO,OFF
18.5.2003 7:00,3.7,96.1,1.5,33,OK,OK,NO,OFF
18.5.2003 7:10,2.9,106.3,1.6,0,OK,OK,NO,OFF
18.5.2003 7:20,3.1,114.3,1.7,6,OK,OK,NO,OFF
18.5.2003 7:30,3.7,97.8,1.7,51,OK,OK,NO,OFF
18.5.2003 7:40,5.1,95.8,1.5,190,OK,OK,NO,OFF
18.5.2003 7:50,4.3,102.4,1.4,76,OK,OK,NO,OFF
18.5.2003 8:00,3.8,102.5,1.5,44,OK,OK,NO,OFF
18.5.2003 8:10,4.4,99.8,1.5,80,OK,OK,NO,OFF
18.5.2003 8:20,4.8,107,1.6,143,OK,OK,NO,OFF
18.5.2003 8:30,4.2,106.1,1.7,91,OK,OK,NO,OFF
18.5.2003 8:40,5.2,97.2,1.8,174,OK,OK,NO,OFF
18.5.2003 8:50,5.5,92.8,2,268,OK,OK,NO,OFF
18.5.2003 9:00,5.5,95.4,2.1,184,OK,OK,NO,OFF
18.5.2003 9:10,5,97.5,2.1,165,OK,OK,NO,OFF
18.5.2003 9:20,4.4,100,2.3,104,OK,OK,NO,OFF
18.5.2003 9:30,4.6,99,2.4,127,OK,OK,NO,OFF
18.5.2003 9:40,4.2,101.9,2.5,53,OK,OK,NO,OFF
18.5.2003 9:50,4.1,115,2.8,91,OK,OK,NO,OFF
18.5.2003 10:00,4.6,113.2,3.1,72,OK,OK,NO,OFF
18.5.2003 10:10,4.5,117,3.4,94,OK,OK,NO,OFF
18.5.2003 10:20,3.7,116.7,3.6,38,OK,OK,NO,OFF
18.5.2003 10:30,3.3,111.1,3.8,12,OK,OK,NO,OFF
18.5.2003 10:40,4.5,112.2,3.8,76,OK,OK,NO,OFF
18.5.2003 10:50,3.7,105.1,4.2,48,OK,OK,NO,OFF
18.5.2003 11:00,3.4,102.8,4.4,24,OK,OK,NO,OFF
18.5.2003 11:10,3.7,110.4,4.3,40,OK,OK,NO,OFF
18.5.2003 11:20,3.8,112.8,4,51,OK,OK,NO,OFF
18.5.2003 11:30,5.1,118.5,3.8,140,OK,OK,NO,OFF
18.5.2003 11:40,3.9,119.2,3.9,61,OK,OK,NO,OFF
18.5.2003 11:50,3.5,111.3,3.9,25,OK,OK,NO,OFF
18.5.2003 12:00,3.6,113.5,3.9,22,OK,OK,NO,OFF
18.5.2003 12:10,4.4,126.1,4.1,122,OK,OK,NO,OFF
18.5.2003 12:20,4.4,128.6,4.4,76,OK,OK,NO,OFF
18.5.2003 12:30,4.1,122.2,4.6,73,OK,OK,NO,OFF
18.5.2003 12:40,4.5,115.9,4.8,85,OK,OK,NO,OFF
18.5.2003 12:50,3.1,107.9,5,6,OK,OK,NO,OFF
18.5.2003 13:00,3.4,110.3,5.3,30,OK,OK,NO,OFF
18.5.2003 13:10,3.1,102.9,5.4,8,OK,OK,NO,OFF
18.5.2003 13:20,3.9,108.1,5.8,56,OK,OK,NO,OFF
18.5.2003 13:30,4.1,121.1,6.2,73,OK,OK,NO,OFF
18.5.2003 13:40,4.2,124.9,6.5,87,OK,OK,NO,OFF
18.5.2003 13:50,3.9,122.4,6.8,54,OK,OK,NO,OFF
18.5.2003 14:00,4.4,124.4,6.7,96,OK,OK,NO,OFF
18.5.2003 14:10,5.1,128.8,6.9,176,OK,OK,NO,OFF
18.5.2003 14:20,4.5,125.3,7.2,121,OK,OK,NO,OFF
18.5.2003 14:30,5.5,130.6,7.5,252,OK,OK,NO,OFF
18.5.2003 14:40,6.1,132.2,7.8,298,OK,OK,NO,OFF
18.5.2003 14:50,6.1,146.5,8.1,402,OK,OK,NO,OFF
18.5.2003 15:00,5.6,159.6,8.2,181,OK,OK,NO,OFF
18.5.2003 15:10,6.2,154.8,8.2,263,OK,OK,NO,OFF
18.5.2003 15:20,5.9,138.5,8,322,OK,OK,NO,OFF
18.5.2003 15:30,6,143.6,8,238,OK,OK,NO,OFF
18.5.2003 15:40,6.5,145,8,301,OK,OK,NO,OFF
18.5.2003 15:50,7.3,149.1,8,463,OK,OK,NO,OFF
18.5.2003 16:00,6,153.5,8.2,212,OK,OK,NO,OFF
18.5.2003 16:10,5.7,149.9,8.3,265,OK,OK,NO,OFF
18.5.2003 16:20,5.4,146.2,8.4,209,OK,OK,NO,OFF
18.5.2003 16:30,5.6,149.4,8.4,365,OK,OK,NO,OFF
18.5.2003 16:40,5.9,146.9,8.5,273,OK,OK,NO,OFF
18.5.2003 16:50,5.3,147.4,8.7,210,OK,OK,NO,OFF
18.5.2003 17:00,5.5,147.7,8.9,242,OK,OK,NO,OFF
18.5.2003 17:10,5,150.6,8.9,160,OK,OK,NO,OFF
18.5.2003 17:20,3.8,155.4,8.9,55,OK,OK,NO,OFF
18.5.2003 17:30,3.1,157.8,8.9,4,OK,OK,NO,OFF
18.5.2003 17:40,3.4,153.1,9,29,OK,OK,NO,OFF
18.5.2003 17:50,3.8,150.4,9,42,OK,OK,NO,OFF
18.5.2003 18:00,4.2,152.8,9.1,62,OK,OK,NO,OFF
18.5.2003 18:10,4.3,147,9.2,130,OK,OK,NO,OFF
18.5.2003 18:20,4.5,143.3,9.2,66,OK,OK,NO,OFF
18.5.2003 18:30,4.2,149.9,9.4,93,OK,OK,NO,OFF
18.5.2003 18:40,4.4,138.6,9.6,108,OK,OK,NO,OFF
18.5.2003 18:50,4.6,136,9.8,107,OK,OK,NO,OFF
18.5.2003 19:00,4.6,134,9.8,100,OK,OK,NO,OFF
18.5.2003 19:10,4.5,126.6,9.8,130,OK,OK,NO,OFF
18.5.2003 19:20,4.3,122.5,10.1,73,OK,OK,NO,OFF
18.5.2003 19:30,3.3,116.7,10.1,23,OK,OK,NO,OFF
18.5.2003 19:40,3.6,119.2,10.1,30,OK,OK,NO,OFF
18.5.2003 19:50,4.3,123.6,10.3,85,OK,OK,NO,OFF
18.5.2003 20:00,4.8,127,10.4,137,OK,OK,NO,OFF
18.5.2003 20:10,5.1,129.5,10.4,153,OK,OK,NO,OFF
18.5.2003 20:20,5.6,138.2,10.5,282,OK,OK,NO,OFF
18.5.2003 20:30,5.4,139.4,10.4,225,OK,OK,NO,OFF
18.5.2003 20:40,5.5,144.4,10.3,227,OK,OK,NO,OFF
18.5.2003 20:50,6.2,145.4,10.4,414,OK,OK,NO,OFF
18.5.2003 21:00,6.9,146,10.6,398,OK,OK,NO,OFF
18.5.2003 21:10,6.9,142.7,10.5,503,OK,OK,NO,OFF
18.5.2003 21:20,7.4,148.3,10.3,590,OK,OK,NO,OFF
18.5.2003 21:30,7.6,150.6,10.4,765,OK,OK,NO,OFF
18.5.2003 21:40,7.5,150,10.3,529,OK,OK,NO,OFF
18.5.2003 21:50,7.3,148.8,10.1,762,OK,OK,NO,OFF
18.5.2003 22:00,7.1,144.1,9.9,376,OK,OK,NO,OFF
18.5.2003 22:10,7.2,142.6,9.7,386,OK,OK,NO,OFF
18.5.2003 22:20,7.3,145,9.5,394,OK,OK,NO,OFF
18.5.2003 22:30,7.7,149.5,9.2,671,OK,OK,NO,OFF
18.5.2003 22:40,7.7,152,9.1,738,OK,OK,NO,OFF
18.5.2003 22:50,7.8,158.2,9,542,OK,OK,NO,OFF
18.5.2003 23:00,7.4,160,8.9,590,OK,OK,NO,OFF
18.5.2003 23:10,7.4,160.4,8.7,549,OK,OK,NO,OFF
18.5.2003 23:20,8.1,164.4,8.9,842,OK,OK,NO,OFF
18.5.2003 23:30,8.4,167,9,931,OK,OK,NO,OFF
18.5.2003 23:40,8.3,165.5,8.9,932,OK,OK,NO,OFF
18.5.2003 23:50,8.4,164.6,8.8,962,OK,OK,NO,OFF
19.5.2003 0:00,8.2,163.4,8.7,666,OK,OK,NO,OFF
19.5.2003 0:10,7.8,161.6,8.6,914,OK,OK,NO,OFF
19.5.2003 0:20,7.6,160.5,8.5,511,OK,OK,NO,OFF
19.5.2003 0:30,7.6,160.3,8.5,636,OK,OK,NO,OFF
19.5.2003 0:40,7.9,160.7,8.3,512,OK,OK,NO,OFF
19.5.2003 0:50,7.8,162,7.9,545,OK,OK,NO,OFF
19.5.2003 1:00,7.7,164.3,7.8,619,OK,OK,NO,OFF
19.5.2003 1:10,7.5,165.7,7.8,443,OK,OK,NO,OFF
19.5.2003 1:20,7.3,170.3,7.9,525,OK,OK,NO,OFF
19.5.2003 1:30,7,172.5,7.9,479,OK,OK,NO,OFF
19.5.2003 1:40,7.1,173.8,7.8,524,OK,OK,NO,OFF
19.5.2003 1:50,6.7,175.9,7.7,487,OK,OK,NO,OFF
19.5.2003 2:00,6.8,172.4,7.6,247,OK,OK,NO,OFF
19.5.2003 2:10,6.8,173.6,7.4,402,OK,OK,NO,OFF
19.5.2003 2:20,6.8,178.3,7.3,454,OK,OK,NO,OFF
19.5.2003 2:30,7,182.2,7.1,451,OK,OK,NO,OFF
19.5.2003 2:40,7.1,186.9,7.3,591,OK,OK,NO,OFF
19.5.2003 2:50,6.8,186.9,7.4,259,OK,OK,NO,OFF
19.5.2003 3:00,6.8,186,7.5,454,OK,OK,NO,OFF
19.5.2003 3:10,6.4,180.9,7.2,352,OK,OK,NO,OFF
19.5.2003 3:20,7,173.1,7,538,OK,OK,NO,OFF
19.5.2003 3:30,7.1,171.8,6.9,579,OK,OK,NO,OFF
19.5.2003 3:40,6.5,170.1,6.8,378,OK,OK,NO,OFF
19.5.2003 3:50,6.5,170.7,6.9,465,OK,OK,NO,OFF
19.5.2003 4:00,6.5,169.8,6.7,291,OK,OK,NO,OFF
19.5.2003 4:10,6.2,168.3,6.4,361,OK,OK,NO,OFF
19.5.2003 4:20,5.7,173.1,6.5,206,OK,OK,NO,OFF
19.5.2003 4:30,5.7,184.8,7,291,OK,OK,NO,OFF
19.5.2003 4:40,5.3,176.7,6.9,180,OK,OK,NO,OFF
19.5.2003 4:50,5.7,162,6.5,244,OK,OK,NO,OFF
19.5.2003 5:00,5.1,158.4,6.5,227,OK,OK,NO,OFF
19.5.2003 5:10,5.2,171.3,7.2,175,OK,OK,NO,OFF
19.5.2003 5:20,5,177.8,7.5,139,OK,OK,NO,OFF
19.5.2003 5:30,5.4,167.2,7,172,OK,OK,NO,OFF
19.5.2003 5:40,6.3,165,6.7,295,OK,OK,NO,OFF
19.5.2003 5:50,6.1,164.9,6.3,278,OK,OK,NO,OFF
19.5.2003 6:00,5.6,162.2,6.7,239,OK,OK,NO,OFF
19.5.2003 6:10,6.1,160.3,6.5,253,OK,OK,NO,OFF
19.5.2003 6:20,5.9,159.2,6.5,362,OK,OK,NO,OFF
19.5.2003 6:30,5.8,158.3,6.7,241,OK,OK,NO,OFF
19.5.2003 6:40,5.6,157,6.8,297,OK,OK,NO,OFF
19.5.2003 6:50,5.2,156.2,7,180,OK,OK,NO,OFF
19.5.2003 7:00,5.5,155.7,7.2,193,OK,OK,NO,OFF
19.5.2003 7:10,5.4,157.8,7,249,OK,OK,NO,OFF
19.5.2003 7:20,4.6,155.3,7.3,138,OK,OK,NO,OFF
19.5.2003 7:30,4,154.3,7.4,67,OK,OK,NO,OFF
19.5.2003 7:40,3.3,151.6,8.1,17,OK,OK,NO,OFF
19.5.2003 7:50,3.3,148.5,8.2,17,OK,OK,NO,OFF
19.5.2003 8:00,2.7,145.4,8.6,0,OK,OK,NO,OFF
19.5.2003 8:10,3.2,138.8,8.9,13,OK,OK,NO,OFF
19.5.2003 8:20,4.1,145.4,9.2,56,OK,OK,NO,OFF
19.5.2003 8:30,4.8,146.5,9.1,138,OK,OK,NO,OFF
19.5.2003 8:40,5.1,150.8,9.2,155,OK,OK,NO,OFF
19.5.2003 8:50,5.5,141.4,9.2,282,OK,OK,NO,OFF
19.5.2003 9:00,4.7,148.2,9.4,124,OK,OK,NO,OFF
19.5.2003 9:10,5,147.5,9.2,102,OK,OK,NO,OFF
19.5.2003 9:20,4.8,138.2,9.3,113,OK,OK,NO,OFF
19.5.2003 9:30,3.9,131.6,9.8,45,OK,OK,NO,OFF
19.5.2003 9:40,4.4,135.5,10,108,OK,OK,NO,OFF
